base_premium,account_age_days,clad_score,delivery_consistency,avg_daily_earning,claim_free_weeks,past_claims_count,is_monsoon,is_aqi_season,flood_frequency,avg_rainfall_mm,aqi_annual_avg,waterlogging_score,disruption_days_per_year,weekly_disruption_prob,expected_weekly_payout,optimal_premium
49,176,52.21380061374512,0.5257781814514866,518.188558845322,7,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,347.8251970331613,120.0
49,275,83.00844257872653,0.8341736203131421,834.0878579082953,1,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,151.96395219425105,120.0
49,58,72.33850545973414,0.8001550791138088,589.0920226878035,7,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,107.32772468147652,120.0
49,55,82.82503722110567,0.7784000453110902,634.3983898495281,5,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,425.8290562003682,120.0
49,2,49.28450841208792,0.8487319790468711,589.8996614782884,12,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,197.9800233728502,120.0
49,30,57.2867307109707,0.4371873582426388,660.7458164093425,18,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,120.38245696225007,120.0
49,200,56.8775426408611,0.941032951396591,647.3192858954526,7,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,117.93625345766465,120.0
49,160,62.4417097013434,0.7232174589235392,616.1674197284735,1,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,206.79591484037812,120.0
49,110,32.56607414361565,0.7884280900043246,754.3037723631381,16,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,137.42794756753065,120.0
49,172,60.77316222079394,0.840853829291689,605.6816760838021,13,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,551.7511158845595,120.0
49,220,23.449004129588786,0.7928463178547944,803.1505464375762,0,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,146.3274283235584,120.0
49,121,38.87430758478618,0.7907022771675737,794.8446275262054,10,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,144.81415816573332,120.0
49,61,65.76083137215865,0.42830424734635125,643.9836257568965,2,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,432.2629816724374,120.0
49,126,73.57579806998203,0.835835392715117,750.411338854221,3,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,503.70076169666885,120.0
49,201,82.37121239464659,0.8077433885197866,909.3567007910417,0,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,165.67731671946376,120.0
49,32,54.414995509311495,0.9411502932677969,682.4695814161985,1,2,1,0,0.3,720,220,0.28,35,1.678082191780822,572.6200255033173,120.0
49,146,38.8310147436696,0.5095652510986572,544.3397653738148,12,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,198.34846245128045,120.0
49,167,71.65036433865983,0.902651103206384,377.82543434590093,0,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,68.83668872329427,92.92952977644727
49,115,47.326002993885304,0.8031201928585865,911.034458103416,10,3,1,0,0.45,940,88,0.4,19,0.910958904109589,414.95747577998054,120.0
49,108,71.05948974480579,0.850886064506118,666.915736849496,4,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,243.0131315095424,120.0
49,188,57.66184347883091,0.9524685856718724,774.3653735159363,2,1,0,0,0.72,970,95,0.68,28,0.536986301369863,207.91179891660755,120.0
49,83,81.14417453618825,0.4575863408269924,732.224078375777,0,5,0,1,0.85,2400,145,0.8,38,0.7287671232876712,266.81041759994065,120.0
49,27,60.668635498527635,0.7828142232036777,755.5821754321101,8,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,253.58579860392737,120.0
49,30,80.76584116428458,0.8031961215890362,701.8742000739524,1,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,255.75142084886483,120.0
49,214,65.77129643627883,0.9322496842018545,806.829700100381,6,1,0,0,0.72,970,95,0.68,28,0.536986301369863,216.62824824612971,120.0
49,38,41.29524615981895,0.7761957917420805,586.0690807929083,3,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,106.77696951432438,120.0
49,54,79.7463189414256,0.9292937139295807,839.7598250201886,13,5,0,1,0.85,2400,145,0.8,38,0.7287671232876712,305.9946759662605,120.0
49,154,63.124218727085015,0.7227878615333689,740.0631959882242,2,2,0,1,0.72,970,95,0.68,28,0.536986301369863,198.70189919683827,120.0
49,260,71.71380741895565,0.8120094617673479,825.4106168901704,28,3,1,0,0.3,720,220,0.28,35,1.678082191780822,692.5534285551088,120.0
49,46,68.41533327151492,0.6274753647510791,765.9178773469874,5,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,697.7197101859543,120.0
49,109,60.39896425917961,0.9186595170928709,542.5980699439859,1,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,364.20966338705904,120.0
49,219,59.952702286797944,0.7381533321838217,859.7040616440601,10,4,0,0,0.45,940,88,0.4,19,0.3643835616438356,156.6310139707671,120.0
49,30,34.57309834823355,0.4082477928743941,603.1077518236463,5,3,0,1,0.72,970,95,0.68,28,0.536986301369863,161.93030048963652,120.0
49,357,53.17474069361287,0.6626997986502065,798.4412815134947,3,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,267.97001913809066,120.0
49,73,62.9759656452784,0.7447582121933449,492.4122601927784,0,1,1,0,0.45,940,88,0.4,19,0.910958904109589,224.2836664576696,120.0
49,650,61.98325404359791,0.9265452189368343,574.9546705308277,0,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,192.96423873979833,120.0
49,201,54.534567290190786,0.5996543287004407,728.3701434831919,4,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,265.40610707743707,120.0
49,57,51.79686688807315,0.7198077193293451,623.7330590314716,7,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,227.2780735648924,120.0
49,139,48.75523868572052,0.5269125895397364,814.1739132469704,3,2,0,1,0.72,970,95,0.68,28,0.536986301369863,218.6001191731592,120.0
49,24,35.43226857199849,0.8345857365061068,518.002894069505,6,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,471.87934870715185,120.0
49,36,64.10096547372041,0.8221596953203736,657.9977854490631,9,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,239.76357661568602,120.0
49,146,59.948503668768105,0.7539062596748295,663.0629834633339,1,0,1,0,0.3,720,220,0.28,35,1.678082191780822,556.3370922894411,120.0
49,368,53.14576879557033,0.6632293158880942,587.6192350252485,1,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,197.21467476874778,120.0
49,120,63.9754488673557,0.8387901550790753,444.3320224231359,14,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,404.76821220737725,120.0
49,6,18.105056607882155,0.8252943629118168,631.6200486113489,5,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,115.07598145932795,120.0
49,85,48.512436764302976,0.603470171575155,565.8071014521665,15,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,189.8941641860011,120.0
49,3,47.51697963134978,0.766917573624102,686.052514825365,5,5,0,1,0.3,720,220,0.28,35,0.6712328767123288,230.2505015509787,120.0
49,58,52.612347404663964,0.9321842556604124,546.4755404976586,3,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,99.56335189888848,120.0
49,323,72.33892914564552,0.9176816863024513,710.2251339560681,1,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,646.9859096997059,120.0
49,422,30.35488301136776,0.9355724253816015,636.5226750323181,3,1,0,0,0.72,970,95,0.68,28,0.536986301369863,170.9019785018279,120.0
49,238,51.60781613117238,0.8094730897710737,671.3994193223715,4,5,0,0,0.85,2400,145,0.8,38,0.7287671232876712,244.6469116982888,120.0
49,150,67.01957755682324,0.7503184683093865,881.9672866304287,0,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,296.00271948555485,120.0
49,34,65.2077003062535,0.9605762279574531,596.7537987064597,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,543.6181864928709,120.0
49,171,87.16099492588617,0.5746829412172227,629.9680808384794,1,0,1,0,0.3,720,220,0.28,35,1.678082191780822,528.5691089226967,120.0
49,113,78.50423388393246,0.856184604711198,838.4680881106897,2,1,1,0,0.45,940,88,0.4,19,0.910958904109589,381.9049853380881,120.0
49,488,42.627337624812625,0.7212534502889285,906.8158408080524,0,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,304.3423027369491,120.0
49,170,76.21941738769745,0.6297408682218044,659.6494313582714,5,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,120.1827046173289,120.0
49,20,79.89775277252214,0.8496746014690855,556.0168333384482,12,1,0,0,0.72,970,95,0.68,28,0.536986301369863,149.28671141689844,120.0
49,125,57.10936201887029,0.7939248424253667,895.8228278906931,3,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,326.42311262866355,120.0
49,322,72.80443056415143,0.7137511183273736,465.867776315365,5,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,84.87727979444321,114.58432772249834
49,57,45.52319487740744,0.5056805556353895,643.0785469715833,27,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,234.32725136224815,120.0
49,166,62.23907601069868,0.9215414552014323,430.2228535849404,1,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,78.3830678449275,105.81714159065213
49,254,77.10946303677245,0.5422266286535278,898.6488535705954,1,0,0,1,0.72,970,95,0.68,28,0.536986301369863,241.28106205457084,120.0
49,324,73.23282599041744,0.356999859242501,689.2919014934262,5,3,1,0,0.45,940,88,0.4,19,0.910958904109589,313.95829759803314,120.0
49,222,66.6854298429347,0.6723900212488962,667.7180144302213,1,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,448.19428365864167,120.0
49,107,76.15369690378573,0.49028953172370543,551.5088034132913,5,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,185.09542032363885,120.0
49,29,80.47046328615141,0.6118853386096323,650.083968646317,1,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,118.43995593145227,120.0
49,63,79.70701679185018,0.6815480506792018,757.814044943354,2,2,1,0,0.3,720,220,0.28,35,1.678082191780822,635.8371267504169,120.0
49,882,46.73959637474678,0.8681296815060844,480.88189100468435,3,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,161.3918675289694,120.0
49,342,65.60764227049022,0.8920018646679759,645.6272958423145,6,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,117.62798677675046,120.0
49,58,62.9824870730358,0.8107840061364385,785.1914955040633,0,2,0,1,0.72,970,95,0.68,28,0.536986301369863,210.81853851889917,120.0
49,238,89.27768239390342,0.75123427903736,709.1052867951776,3,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,237.98739077372397,120.0
49,63,57.92313080037713,0.9639001806738933,827.0474235860654,3,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,150.68124292732423,120.0
49,62,76.58785227236497,0.7103251990871817,778.3175688612494,6,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,261.2161703712412,120.0
49,234,40.09323986450499,0.854583082699296,777.5787445270925,3,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,141.66845619466204,120.0
49,0,34.74037839048915,0.8287423927261557,596.595631569249,4,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,200.2273010061178,120.0
49,49,72.80694674433137,0.5409154893304602,401.4629612157905,32,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,134.73756917516255,120.0
49,92,60.89831385757017,0.6384444122308465,824.286957109964,12,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,750.8915431207206,120.0
49,4,46.32418177721239,0.6912646679113204,582.1235703547222,4,0,1,0,0.3,720,220,0.28,35,1.678082191780822,488.4255984140649,120.0
49,10,77.92114463791006,0.7871434851808018,568.9403640738292,2,5,0,0,0.3,720,220,0.28,35,0.6712328767123288,190.945738627518,120.0
49,184,64.0417213055333,0.7530104477719108,681.3321166573797,7,2,1,0,0.3,720,220,0.28,35,1.678082191780822,571.6656458255412,120.0
49,254,45.683439541985834,0.7161486870747986,640.677479457194,1,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,233.45234182960766,120.0
49,92,63.62445508690202,0.7025951806549269,748.0577663807594,0,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,681.4498830728835,120.0
49,74,80.16461339973435,0.7324789816017152,618.2733807262385,12,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,207.502709969765,120.0
49,14,70.05941283029304,0.7775990113294597,760.6707090203049,10,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,138.5879510954802,120.0
49,116,70.95762298075297,0.7565837930026797,396.13046977363774,16,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,132.94789738978253,120.0
49,728,61.946260076462664,0.7501473149031246,544.8849583417285,3,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,198.54712180671203,120.0
49,309,83.93358157978264,0.7882935879184785,832.1587549282915,5,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,758.0624274346765,120.0
49,44,50.80795878614537,0.7957158164796823,628.8988521744484,3,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,572.901009172614,120.0
49,40,67.82350502008661,0.5585583893278047,654.8439130090005,4,0,0,0,0.72,970,95,0.68,28,0.536986301369863,175.82110541063577,120.0
49,13,56.82832585415565,0.9286760338260842,645.4542737507867,1,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,117.59646357377346,120.0
49,23,71.735727306118,0.48838079395464684,447.3223669791611,0,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,150.12873960259515,120.0
49,96,57.8011605947579,0.7400956023562091,774.4897066335309,4,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,141.1056588798077,120.0
49,59,67.10909007643758,0.9432403248152759,628.3091961828127,7,5,0,1,0.45,940,88,0.4,19,0.3643835616438356,114.47277135933436,120.0
49,212,58.055234679843714,0.7249507810720182,895.4999637881134,1,5,1,0,0.3,720,220,0.28,35,1.678082191780822,751.361270986602,120.0
49,199,34.024266878006756,0.6187693578363914,532.367909023845,8,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,484.96528698747517,120.0
49,78,87.19378944030196,0.7172016473090548,799.3679291646855,4,0,1,0,0.3,720,220,0.28,35,1.678082191780822,670.7025433059862,120.0
49,54,91.46948678158287,0.8029719336502353,707.7000550749609,17,1,0,0,0.72,970,95,0.68,28,0.536986301369863,190.01261752697582,120.0
49,17,89.70978913666592,0.8198606617554703,828.9181615258674,5,5,1,0,0.3,720,220,0.28,35,1.678082191780822,695.4964026501285,120.0
49,56,67.94128490774443,0.3336920910123317,521.3024298521046,1,2,0,1,0.72,970,95,0.68,28,0.536986301369863,139.96613185070208,120.0
49,188,66.13566151394448,0.7801312772028426,723.8739635779972,7,2,1,0,0.3,720,220,0.28,35,1.678082191780822,607.3600036870182,120.0
49,47,54.10593964659805,0.609091303184122,795.0155695364165,2,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,533.6405877710193,120.0
49,675,73.3935821128582,0.9060935508268797,665.9013882485443,7,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,606.6087988839479,120.0
49,126,82.8827881902469,0.9147597868550659,713.128911882407,2,3,1,0,0.3,720,220,0.28,35,1.678082191780822,598.3444637369511,120.0
49,563,71.4094425137459,0.8642411071549689,566.3144259805608,12,4,1,0,0.45,940,88,0.4,19,0.910958904109589,257.9445844363513,120.0
49,211,60.17786698244877,0.4837031988971403,744.8018271653677,0,4,0,0,0.45,940,88,0.4,19,0.3643835616438356,135.6967712506766,120.0
49,524,53.211593234430566,0.8348009043871029,708.7448917618618,7,3,1,0,0.3,720,220,0.28,35,1.678082191780822,594.6660906906033,120.0
49,325,43.416711207654295,0.3641977107236559,628.8313438681324,10,4,1,0,0.72,970,95,0.68,28,1.3424657534246576,422.09227191148614,120.0
49,21,65.873513144691,0.6489752477153606,612.4402451414647,0,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,223.16315781867073,120.0
49,141,59.83590589898334,0.9333359564953538,702.9288807439794,1,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,235.9144873729794,120.0
49,195,23.560045135135358,0.8619984633335961,501.3557342313038,8,2,1,0,0.45,940,88,0.4,19,0.910958904109589,228.35723511220345,120.0
49,982,63.82196767301935,0.9442929643227926,650.9636904955996,14,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,118.60023402180103,120.0
49,23,69.21123311445636,0.8982586542046723,874.6696982187225,0,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,587.1070577084575,120.0
49,931,72.66737789414155,0.45686340054608393,627.3528491286953,11,1,0,1,0.72,970,95,0.68,28,0.536986301369863,168.4399430537319,120.0
49,270,66.7968349306212,0.5702717184971772,582.95607672661,0,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,195.64964218906775,120.0
49,307,86.34024763868425,0.6671101038276418,540.9047474374903,3,4,0,0,0.3,720,220,0.28,35,0.6712328767123288,181.53652482491114,120.0
49,20,68.05134137623345,0.6988812813125143,758.2001549827874,4,0,0,0,0.72,970,95,0.68,28,0.536986301369863,203.57154846113195,120.0
49,559,61.342923260297056,0.5730018588681207,708.2364458113259,14,3,1,0,0.3,720,220,0.28,35,1.678082191780822,594.2394836430645,120.0
49,61,73.55036221826553,0.6105304350706949,778.5970701066028,6,1,1,0,0.45,940,88,0.4,19,0.910958904109589,354.6349668636239,120.0
49,16,77.53218192468422,0.7840657222343275,749.4530993224344,1,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,682.7209740402998,120.0
49,259,81.48345541858126,0.7904359326546105,733.4790153698169,9,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,246.16761474740431,120.0
49,73,87.49525193388428,0.8906257061438674,841.8113674793793,1,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,282.5257329211616,120.0
49,185,68.05315800021455,0.9273316553731037,855.5275674137675,0,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,574.2582301818439,120.0
49,169,61.712004270450606,0.7587819735540899,674.1268505718373,2,3,0,1,0.72,970,95,0.68,28,0.536986301369863,180.99844207134262,120.0
49,243,71.45894356470076,0.797650497590926,859.1163964570108,2,4,1,0,0.72,970,95,0.68,28,1.3424657534246576,576.6671702245688,120.0
49,53,45.43758968563558,0.6524649820657065,687.7935969336346,4,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,125.31034026325123,120.0
49,75,76.6263208069356,0.7062517222672338,660.0811383324193,0,2,0,1,0.72,970,95,0.68,28,0.536986301369863,177.22726453856737,120.0
49,248,86.03826049018177,0.8783921638049108,588.3202938447536,3,4,0,1,0.72,970,95,0.68,28,0.536986301369863,157.9599693062626,120.0
49,116,51.391639967541956,0.7046089785731154,790.3218778343269,10,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,143.99015034515818,120.0
49,234,36.65443278761783,0.6656650927851022,540.066712302442,13,0,0,1,0.72,970,95,0.68,28,0.536986301369863,145.00421316613514,120.0
49,71,51.45145396052406,0.6011149841070138,764.5155883539855,1,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,139.28845650832886,120.0
49,220,82.75337350008304,0.7276247257158983,474.7937523180716,6,5,1,0,0.45,940,88,0.4,19,0.910958904109589,216.25879814487507,120.0
49,9,51.23607045849617,0.7515045655327499,741.7073936564262,7,3,0,1,0.72,970,95,0.68,28,0.536986301369863,199.14335500912267,120.0
49,197,68.05303590027881,0.9702725953296473,710.821916499628,1,0,1,0,0.45,940,88,0.4,19,0.910958904109589,323.76477703578945,120.0
49,103,30.7406639696644,0.8322113879809431,841.9872608455415,0,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,767.0157924140892,120.0
49,144,67.14688469668324,0.9252905177246681,771.1080728616797,3,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,140.4895530008266,120.0
49,20,48.99731508743253,0.6521382053558689,690.5119189762532,11,1,0,0,0.72,970,95,0.68,28,0.536986301369863,185.39772071143238,120.0
49,7,35.254854087503,0.8942465481038275,602.0754525526874,8,5,0,1,0.85,2400,145,0.8,38,0.7287671232876712,219.3863977794724,120.0
49,179,92.9040287330508,0.8334283482646498,724.5710658882141,4,1,0,0,0.72,970,95,0.68,28,0.536986301369863,194.5423683754657,120.0
49,343,82.26181108644575,0.5816775893252157,504.0546593811553,6,2,1,0,0.3,720,220,0.28,35,1.678082191780822,422.92257379583236,120.0
49,156,38.969335123126775,0.6809096557110879,791.6437259017656,2,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,144.23098019854086,120.0
49,46,74.99311205554397,0.7944866107263006,656.604097165941,3,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,119.62786975763034,120.0
49,6,77.78152578707662,0.8181042154497078,568.1655489786625,16,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,207.0301863401702,120.0
49,217,68.58427075158235,0.9185029878741011,569.2780004097401,6,4,0,1,0.72,970,95,0.68,28,0.536986301369863,152.84724394562886,120.0
49,366,72.85835825763024,0.359329663595386,682.5698446894014,3,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,458.16332040795436,120.0
49,91,46.797273768503,0.88931488095083,915.8470022021575,3,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,307.37330895825835,120.0
